proxy_pred_true_prob,oracle_pred
0.7057850400000000,true
0.8670357500000000,false
0.9603612000000000,true
0.5312094000000000,true
0.3345894000000000,true
0.7549150000000000,false
0.5621765000000000,true
0.6224593500000000,true
0.5156199300000000,true
0.6654106000000000,true
0.9465967000000000,true
0.2227000999999999,false
0.5774954000000000,true
0.6926420000000000,false
0.8519528500000000,true
0.9362850000000000,true
0.3775406500000000,false
0.6370308400000000,true
0.4225046000000000,false
0.5621765000000000,true
0.1919328000000000,true
0.9284088000000000,true
0.4532618499999999,true
0.8933094000000000,true
0.3345894000000000,true
0.4687905999999999,false
0.8438951400000000,true
0.1403362999999999,false
0.8519528500000000,true
0.9820137600000000,true
0.3629691600000000,true
0.5926666000000000,false
0.5312094000000000,true
0.6513549000000000,true
0.6513549000000000,false
0.9755769000000000,true
0.4687905999999999,true
0.8872046000000000,true
0.2814055700000000,false
0.7185944300000000,true
0.5000000000000000,true
0.7772999000000000,true
0.7431680000000000,true
0.7772999000000000,true
0.2814055700000000,false
0.2689414599999999,false
0.5467381500000000,false
0.3775406500000000,true
0.8267118000000000,true
0.6926420000000000,false
0.9525741300000000,true
0.7431680000000000,true
0.0803574299999999,false
0.7772999000000000,true
0.4843800700000000,false
0.0803574299999999,false
0.1919328000000000,false
0.1824255600000000,false
0.9399133300000000,true
0.8267118000000000,true
0.7431680000000000,false
0.9648551300000000,true
0.6926420000000000,true
0.4843800700000000,true
0.9706877500000000,true
0.4378235000000000,true
0.4687905999999999,false
0.1561048600000000,true
0.2814055700000000,true
0.4687905999999999,true
0.7549150000000000,true
0.6791787000000000,true
0.7185944300000000,false
0.3923368499999999,false
0.5621765000000000,true
0.3345894000000000,false
0.4225046000000000,true
0.7057850400000000,true
0.1561048600000000,true
0.7310585400000000,true
0.6076631500000000,true
0.4532618499999999,true
0.8267118000000000,true
0.7772999000000000,false
0.4843800700000000,true
0.6926420000000000,true
0.8596637000000000,true
0.0275851999999999,false
0.8872046000000000,true
0.5774954000000000,true
0.8438951400000000,true
0.7772999000000000,false
0.1259228000000000,false
0.4532618499999999,true
0.1127953999999999,false
0.3208213000000000,true
0.9196425700000000,true
0.8670357500000000,true
0.6076631500000000,false
0.8740772000000000,true
0.3629691600000000,true
0.5621765000000000,false
0.9284088000000000,true
0.9433476000000000,true
0.7549150000000000,true
0.4225046000000000,false
0.3775406500000000,false
0.4532618499999999,true
0.7772999000000000,true
0.7431680000000000,true
0.7662936400000000,true
0.2227000999999999,false
0.2018132000000000,false
0.9241418000000000,true
0.8596637000000000,true
0.0637149999999999,false
0.5467381500000000,false
0.3208213000000000,true
0.7310585400000000,false
0.6224593500000000,true
0.3073580000000000,false
0.7310585400000000,true
0.1329642500000000,false
0.1919328000000000,false
0.9496693600000000,true
0.5000000000000000,true
0.1919328000000000,false
0.6654106000000000,true
0.8519528500000000,true
0.4687905999999999,false
0.5621765000000000,true
0.9626730700000000,true
0.6370308400000000,true
0.4843800700000000,false
0.7772999000000000,true
0.8740772000000000,true
0.6370308400000000,true
0.9241418000000000,true
0.6791787000000000,false
0.5000000000000000,false
0.6513549000000000,true
0.0600866700000000,false
0.4073333999999999,true
0.4225046000000000,false
0.9579122700000000,true
0.4687905999999999,true
0.7057850400000000,true
0.7549150000000000,true
0.7431680000000000,false
0.8807970000000000,true
0.6654106000000000,true
0.6791787000000000,false
0.7772999000000000,true
0.1732882000000000,false
0.9241418000000000,true
0.2568319999999999,false
0.8807970000000000,true
0.5312094000000000,true
0.7310585400000000,true
0.9149009600000000,true
0.7549150000000000,false
0.8175744400000000,true
0.4225046000000000,true
0.8670357500000000,true
0.4378235000000000,false
0.9706877500000000,true
0.7431680000000000,true
0.9830851000000000,true
0.6513549000000000,true
0.1561048600000000,false
0.7549150000000000,true
0.4843800700000000,true
0.7310585400000000,true
0.8991213400000000,true
0.6654106000000000,false
0.8080672000000000,true
0.5000000000000000,true
0.9740426500000000,true
0.6791787000000000,true
0.3208213000000000,false
0.7662936400000000,true
0.5621765000000000,true
0.3486451000000000,true
0.2568319999999999,true
0.2689414599999999,true
0.7431680000000000,true
0.3923368499999999,true
0.7549150000000000,true
0.5000000000000000,false
0.4687905999999999,false
0.3629691600000000,false
0.7310585400000000,true
0.8354835500000000,true
0.9099070000000000,true
0.0900929999999999,false
0.5000000000000000,false
0.8670357500000000,false
0.1329642500000000,false
0.4073333999999999,true
0.9648551300000000,true
0.4073333999999999,true
0.2568319999999999,false
0.7310585400000000,true
0.4073333999999999,false
0.7431680000000000,true
0.3629691600000000,false
0.1824255600000000,false
0.5467381500000000,true
0.9433476000000000,true
0.7981868000000000,true
0.9284088000000000,true
0.6654106000000000,false
0.7549150000000000,true
0.6791787000000000,true
0.7310585400000000,true
0.4843800700000000,false
0.9669140600000000,true
0.7549150000000000,true
0.3208213000000000,true
0.3208213000000000,false
0.2689414599999999,true
0.6654106000000000,true
0.2814055700000000,true
0.5774954000000000,true
0.6791787000000000,false
0.7981868000000000,true
0.8080672000000000,true
0.8933094000000000,true
0.5156199300000000,false
0.5000000000000000,false
0.1824255600000000,true
0.7310585400000000,true
0.5774954000000000,true
0.8175744400000000,true
0.3073580000000000,false
0.7772999000000000,true
0.7057850400000000,false
0.3629691600000000,false
0.4073333999999999,false
0.6791787000000000,true
0.3073580000000000,true
0.9830851000000000,true
0.4843800700000000,false
0.6370308400000000,true
0.3775406500000000,true
0.1008786600000000,false
0.2814055700000000,true
0.6370308400000000,false
0.2227000999999999,false
0.9046505000000000,true
0.6370308400000000,true
0.6076631500000000,false
0.1645164500000000,false
0.7057850400000000,true
0.3775406500000000,true
0.2814055700000000,false
0.7310585400000000,true
0.3629691600000000,false
0.1480471500000000,false
0.7662936400000000,true
0.3486451000000000,false
0.5926666000000000,true
0.5000000000000000,true
0.5312094000000000,true
0.2450850000000000,true
0.9099070000000000,true
0.3486451000000000,false
0.9496693600000000,true
0.9796676600000000,true
0.7431680000000000,true
0.7185944300000000,true
0.4378235000000000,false
0.5621765000000000,false
0.3208213000000000,true
0.7431680000000000,true
0.1480471500000000,true
0.8175744400000000,true
0.2337063600000000,true
0.5926666000000000,true
0.7431680000000000,false
0.7662936400000000,true
0.7185944300000000,true
0.6791787000000000,true
0.6654106000000000,true
0.7549150000000000,false
0.9808759700000000,true
0.3629691600000000,false
0.5621765000000000,true
0.9399133300000000,true
0.8933094000000000,false
0.6654106000000000,true
0.7662936400000000,true
